d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
106.56605261194966,63.29152292013567,8.340525493931919,17.8634355742512,4,2326.7289019483883,591776332529.8936,258219430792.44342,0.0003662109375,76923.07692307694,rectangular_hollow_section,True
84.30562924054588,161.8134601416097,6.756446217205985,12.584286415523037,4,3018.7819757217,698300395385.259,1948734875484.4233,0.004150390625,76923.07692307682,rectangular_hollow_section,True
32.325742492272965,225.44882720125972,8.381520439029124,10.885857909829888,4,3927.8559133517238,109427740732.21707,3542592624714.7773,0.003173828125,76923.07692307695,rectangular_hollow_section,True
154.09231022910714,111.73100101007823,10.48388205753127,14.686316559791527,4,4936.045916014448,3026482798803.37,1811863263779.7534,0.00634765625,76923.07692307694,rectangular_hollow_section,True
128.32936876758848,129.02445982547655,13.54783383204434,19.774068310813878,4,5886.7508236996455,2524119778882.49,2546229293973.6953,-0.0087890625,76923.07692307698,rectangular_hollow_section,True
255.39551313915922,57.65557494043292,10.705388319484502,16.527341662153532,4,6004.987685481407,7523644839875.9375,597759841766.7614,-0.025390625,76923.07692307678,rectangular_hollow_section,True
118.65857964986947,33.349395999576245,9.707601969383417,19.61375519114823,4,,,,,,rectangular_hollow_section,False
98.47979471349794,227.21373744096886,2.8039081841050684,13.52951493844172,4,1726.9727819955187,624950340346.3975,2231465114567.7734,-0.012939453125,76923.07692307756,rectangular_hollow_section,True
239.76900372928665,287.12684787186095,8.930022345213613,13.11579782554367,4,8936.898824224714,16496215097854.91,21772579257406.15,-0.05859375,76923.07692307704,rectangular_hollow_section,True
240.77716035494294,48.77188627167247,7.262709241691059,10.175006956783518,4,3899.7840030092357,4469455167428.58,304527060854.8861,-0.00830078125,76923.07692307683,rectangular_hollow_section,True
284.7272772174818,154.01815109846686,4.706705154165185,11.51272487482407,4,3955.2575144036596,8613676971497.781,3363201589740.5254,-0.005859375,76923.07692307787,rectangular_hollow_section,True
125.05439657606821,273.51686063302725,8.588212852690475,16.040454747183432,4,6349.239708497122,3404289637539.6133,11631383209684.184,-0.037109375,76923.07692307688,rectangular_hollow_section,True
25.390686894386878,215.31624076264933,8.81066174426553,17.05592404684594,4,,,,,,rectangular_hollow_section,False
181.93133813450595,54.29954194723675,7.520451821819384,16.075600042114182,4,3141.662766901486,2112945920479.7178,293213351261.60004,0.00341796875,76923.07692307695,rectangular_hollow_section,True
299.6005109841975,175.18953476179237,5.262679719949161,18.068701143498995,4,4724.068922310621,11500782368897.184,5090635484731.292,0.033203125,76923.0769230765,rectangular_hollow_section,True
133.55923499260888,83.47607428170807,4.8569808466312105,14.112841592596675,4,1900.4102889288306,880338670026.9851,428271345471.77405,-0.0008544921875,76923.07692307707,rectangular_hollow_section,True
187.83585989453286,252.2274019424196,7.117473228255641,14.37054473157138,4,5907.737759457369,6845419908266.125,10755763050487.8,-0.03125,76923.07692307704,rectangular_hollow_section,True
74.43734260942043,220.35828601580727,5.4028686759366,15.729015168632287,4,2927.9475589003787,577671719434.6595,3178897803965.9434,-0.0009765625,76923.07692307683,rectangular_hollow_section,True
141.85152115798803,56.91659856483043,7.782814038118234,17.66223360194403,4,2637.3102827189214,1113935404390.6538,256426360288.6056,-0.0015869140625,76923.07692307698,rectangular_hollow_section,True
20.50843035469289,182.9531445878725,14.409043058269608,11.962995861758232,4,,,,,,rectangular_hollow_section,False
159.94378939192876,295.62488507278294,19.388707292669746,10.198026198465726,4,16058.08774154401,12420080277915.898,34213889381998.797,-0.109375,76923.0769230768,rectangular_hollow_section,True
162.6911027887422,158.4416669848422,9.328968724380939,11.51665884218786,4,5515.709058505521,4251065524443.576,4077945761908.0938,-0.0126953125,76923.07692307697,rectangular_hollow_section,True
237.88923801520184,209.87947514412332,7.629237555488884,11.071699028176896,4,6488.714724124306,10996417603125.86,9067802594652.285,-0.0234375,76923.07692307676,rectangular_hollow_section,True
203.18781194678044,225.28506297158884,7.818307963409991,17.319750712299193,4,6245.665672090285,8027322720916.361,9401141803096.22,0.041015625,76923.0769230771,rectangular_hollow_section,True
230.90306885283445,153.55921436372873,13.799331119296895,8.199752734486962,4,9781.72259570577,13693345593403.258,7088012844391.939,0.017578125,76923.07692307676,rectangular_hollow_section,True
179.82602386777359,256.9068897940026,5.415819865593962,8.934765723283085,4,4545.762101689513,4999392939424.856,8632987761416.596,0.1015625,76923.07692307785,rectangular_hollow_section,True
105.37256900931814,31.600040461707792,6.943741840002276,9.429885145661483,4,1626.6008503499686,347456564347.4042,43715480333.24884,-0.00018310546875,76923.07692307692,rectangular_hollow_section,True
126.19293225517617,188.78805108033117,12.766984041798606,10.52004636453033,4,7280.059473822825,3466822571224.5957,6665401296207.15,0.025390625,76923.07692307702,rectangular_hollow_section,True
133.5748271803028,291.42849054765674,2.608273306278581,9.25226426291474,4,2148.375480699762,1451032852482.3425,4769091339312.5,0.03955078125,76923.07692307691,rectangular_hollow_section,True
296.3814826150831,235.55769845050213,5.710969301510143,8.911864035865499,4,5876.140391727366,15474845650279.625,10900431670306.285,0.05078125,76923.07692307694,rectangular_hollow_section,True
199.69439972492435,144.1121046278152,7.240874094876761,9.195162639439111,4,4688.466419154035,5245585177401.861,3157797691044.874,-0.0205078125,76923.07692307683,rectangular_hollow_section,True
79.15135486330604,174.10285121367568,8.111821819302758,13.11245484430405,4,3698.5692350653844,742016047173.7537,2622722321996.083,0.0,76923.07692307701,rectangular_hollow_section,True
68.3129033079982,232.67056250463392,6.88395402660298,16.363815564412583,4,3776.4507056319944,606063529063.5292,4334918595642.742,-0.00244140625,76923.0769230768,rectangular_hollow_section,True
30.742291283212072,180.78975281641564,4.520029160051823,12.705007969881217,4,1736.1160114031754,54279862452.53197,1043227038665.8721,-0.002197265625,76923.0769230771,rectangular_hollow_section,True
51.288947885561115,119.4236945108826,4.7670933662962405,14.22178487042985,4,1423.8375201075607,121189748480.03226,453754411406.50146,0.000244140625,76923.07692307697,rectangular_hollow_section,True
101.0748988615964,296.08444913323643,10.68246941697392,15.480687919270375,4,7812.195768203861,2678295587243.687,15269076931986.14,0.044921875,76923.07692307695,rectangular_hollow_section,True
35.272956048381964,152.53826196142452,10.61792937999846,17.45487631454101,4,3279.4419381544217,94060612172.10928,1278425557290.1719,-0.0003662109375,76923.0769230768,rectangular_hollow_section,True
45.947459796213835,134.35392799702674,7.822023980853071,9.243784680502664,4,2492.4811698390295,154842193389.9981,941633155303.791,0.000244140625,76923.0769230767,rectangular_hollow_section,True
