section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength
i_section,True,341.62884575428836,159.06115802667705,24.788664597709605,17.826003307919574,6.576584470192554,8,13130.203563029712,0.5284258055181179,0.4308469769417294,236117399.49766496,16768318.753584387,-3.2964642183872893e-07,35549.45306135644,0.0904769007648642,206.39870460121662
i_section,True,264.5169677232916,265.3622195604029,21.19890885030224,26.100018919237424,14.727991852890202,8,17239.998118843756,0.592677364538671,0.3447392704756648,193006198.01652786,66402893.34188093,-9.975260332129001e-07,39159.37900305702,0.0849801069173327,194.5928676968742
i_section,True,342.0523662096443,57.12488538854325,17.788948173843433,23.140941487208423,12.163419992909924,8,9255.382341020748,0.4102571240186217,0.7653220606668995,111953927.70459512,896804.3409114298,-1.75386657903389e-07,64032.62873157807,0.09520128779233321,228.71758213219726
i_section,True,218.36411670774936,58.86806703294024,16.514677760872395,19.978897413475657,9.799816216988841,8,5732.122562020277,0.4650738462347579,0.6918825112257173,31143319.533771563,697668.972806826,2.2162724839857797e-08,38555.37591493568,0.11155954177191453,305.35298436706796
i_section,True,132.35075647377784,160.53113473973258,20.467363944731304,18.9718175565198,16.44080788724137,8,8544.76296120216,0.7169443134363153,0.26301663306270867,22425492.800879728,14208278.16436261,-2.8564284278035052e-08,42735.29534708764,0.10175316503990865,276.9390277759964
i_section,True,150.20409898618402,67.26861408093185,11.571401577540147,18.826512874970476,18.043516508897575,8,4236.938111839733,0.5462718474197534,0.621895946562379,11736293.965981795,713858.4111384781,0.0,31774.430626424135,0.13006614388759638,440.38998023564056
i_section,True,245.032825864913,299.84374289546344,22.63535595724281,8.769776113507131,16.45675843971629,8,15565.609382209246,0.749048052076505,0.1329168194195084,176468498.75298148,101729517.9926718,-6.712639436585508e-08,58192.459715771314,0.09051703550572335,256.907895366358
i_section,True,225.0544255978462,277.0271768655991,28.700902866925777,11.497988589453135,8.61790503261356,8,17895.233767546346,0.7516356149249295,0.13272690345415367,159320152.27323523,101723097.53231405,8.608745105509519e-07,49912.907715783556,0.1074215993292306,259.3816994138055
i_section,True,129.43922430585164,201.99994719551702,12.609639824411493,17.008422676561967,16.621527742122012,8,7111.332596235587,0.673508980049842,0.25409583262590263,19628571.302424498,17404447.199628565,2.99503883616945e-07,35051.454920119286,0.14048191871063434,422.9766492636945
i_section,True,354.64855283284044,205.6184950036904,23.869030545928492,14.381155164028943,10.708425304418544,8,14331.005351896023,0.5936979418691115,0.3347625845917575,305925696.6403855,34669497.40964024,2.592292217754231e-06,31644.29127170924,0.1256921116958816,339.5343213725038
i_section,True,206.46843090979684,119.71263019010382,21.057269236461444,23.18840683720562,16.107803322699446,8,9082.294326387395,0.5692631429470124,0.4861765755757181,53511834.34396084,6247482.73507692,2.9517534624535805e-08,33084.14853821341,0.13743693037792842,444.3235078587432
i_section,True,301.1909669172071,139.72328357633052,19.729228479201577,12.253319413747057,19.159128478958074,8,9045.108537346341,0.5683496468932991,0.3969023691636811,132879964.8765905,9049743.177807448,1.7086233123305764e-07,31435.21284790258,0.1592733991605385,448.5789361279025
i_section,True,240.97891069909966,258.5254877634543,23.122465746046906,17.705495216084273,9.657759382860746,8,15485.873671942472,0.6672220579358129,0.24162631012520044,154032169.21916795,66687979.36668214,2.4644545408483624e-07,63401.453510362815,0.09759538928739417,220.28755403236477
i_section,True,178.46402757622553,155.20600917700426,17.36836810080823,8.764387382905824,12.12327747147943,8,6781.060645505754,0.6968635386057467,0.22109568534196417,37904514.74866834,10838053.888699371,-1.3952965276170475e-08,34994.80148738774,0.1339412089471333,398.4995701335632
i_section,True,172.08864339094094,272.547084992613,22.091104582539277,18.30529473162678,15.128397844657636,8,14585.578770241795,0.7256325166274925,0.18142619647083044,72157435.64508106,74639481.01396483,-7.017131559842336e-08,55667.33310737254,0.0962383664703569,261.43110882339425
i_section,True,313.1427329591613,191.27610686552254,10.856949617782881,8.086036220989236,7.072018765431412,8,6554.10146100322,0.5457551274621238,0.36273972000075716,112517890.40499525,12677398.66996012,6.530259395850277e-07,32899.72679133156,0.11239608669395953,448.3374695045159
i_section,True,170.57363567833949,99.62784827835142,8.556247704915958,25.620510167423873,8.182766996008567,8,5695.871720265898,0.4242849193569373,0.6774128231128098,19246891.686891608,1638150.8906923474,-3.385522740062103e-08,36056.56256728046,0.11123333435125374,386.6334434214498
i_section,True,134.70507794105865,68.51224100246476,24.464558868073514,8.748945690974528,6.637635656105502,8,4141.671324711122,0.7010483062341353,0.2801199533285381,10879047.313092513,1317466.716899004,0.0,37409.19252818125,0.12222335372482625,360.82179970643386
i_section,True,385.2915400825754,214.35896353505694,23.852932559290064,14.469924901838192,7.2601984297569615,8,15157.652493779842,0.5783075930898727,0.34424051240080655,382160635.0540595,39246553.79082968,1.2926548065982815e-06,34751.640399818185,0.13101415324159293,497.353661858097
i_section,True,310.71531661443044,151.43431745304133,23.14342250750943,26.082698136391304,19.041798337302176,8,14227.210743336851,0.5025980243938867,0.5286207958375432,190666647.47381952,13887403.619292881,4.257258514779939e-07,38995.899455868836,0.13240430433547956,360.56187756804553
i_section,True,248.0797839630131,98.35232359104108,8.736420241119959,28.563140578675082,15.182399731295138,8,8509.282607321484,0.41917692086792635,0.747833723762404,56365486.00202991,1899015.3603863192,3.578781906828976e-07,36156.02588218393,0.08886393420315358,408.92619622483323
i_section,True,376.38125067238985,250.56036539899895,10.215591344576417,21.327305644316084,14.919231595995674,8,12907.621632586714,0.37984913403423015,0.5575403358631453,257794976.0705144,27110706.753166355,-1.657337031211725e-07,35354.154825805395,0.10451780215378674,497.9000104533731
i_section,True,336.5429270580996,180.59726956800534,18.341130100926737,20.07699798247892,9.746669481817706,8,12729.06304198624,0.47477138876349756,0.48758989302019573,214822189.14841914,18220781.82804871,-6.358643064827688e-07,33787.672591404065,0.10879182232965837,488.11387976395633
i_section,True,391.2591916636981,265.73352279180864,28.512298501072483,15.038148850921942,12.921918333171504,8,20327.341432729798,0.6406520139382738,0.27266965344465277,550290278.044741,89282064.37841347,-1.1796704406729124e-07,33113.061625684044,0.1620327329572463,404.2830503134905
i_section,True,155.90177637139735,61.24286035087879,25.966062578336086,14.390557631309486,14.489125233282188,8,4862.383873471412,0.6353014080002484,0.4536030530259501,15392410.697867531,1041808.2605618701,2.1778017609546025e-09,28026.03861576743,0.14318487777624292,274.6317199050745
i_section,True,245.24718311812248,82.42621113809865,20.205986912581437,23.35409066134207,13.692243999243995,8,8280.608618403683,0.4888821583322817,0.6354900058209697,60649658.73898067,2140813.893509982,-5.8343551154383264e-08,37660.81394644287,0.0975477833245446,241.32444002766573
i_section,True,188.0244406260092,281.1971898338102,21.916302103537824,18.28498747281416,6.970705393511242,8,15005.13960729108,0.7046783174895337,0.18632319692824664,90297014.4357204,81295861.72406973,4.5704173772214844e-07,38460.655885844615,0.12091836265440521,446.07535329785776
i_section,True,168.6185626981288,282.57015630948956,20.831861864113826,11.805947759029053,13.706413784165235,8,13437.953278377438,0.7547350953794036,0.13118598006232385,67328390.2412781,78367083.0707282,1.1948535953122764e-06,40048.05499831462,0.12366183029739643,371.26147307158595
i_section,True,263.5264090214212,85.75186341725994,8.549523294474316,14.010570018346247,14.253285311200184,8,5098.596569205867,0.3489110898072672,0.6751371794680533,43900940.104606755,975231.1580741282,9.378400400164417e-08,28635.446988944066,0.13360850475793828,253.16124854669323
i_section,True,351.4292981202435,192.54456301140408,26.093664624644546,14.518881006946142,7.992712037915177,8,14449.563170155865,0.5980640038184991,0.3313309619643446,300113955.848665,31125108.653215863,-1.6165982061660906e-06,33224.66726434168,0.09960376214585187,311.4295322242725
i_section,True,253.4575523208084,156.36488553164835,23.532085227528064,29.37027159522387,17.368829822424857,8,13687.908373536042,0.5488055873591042,0.4944435465023145,121752114.04739684,15525799.554862868,1.1999466840184992e-07,32553.529686155445,0.11943161000324257,265.3048491882411
i_section,True,333.4756562078097,146.38984621409693,13.944687835159225,25.61152819601699,15.677842963710106,8,12126.709381887715,0.38117824888790447,0.645803181194436,170027435.8909468,7779174.119573136,-1.1510780935359996e-07,33935.577628798244,0.09576373820085624,244.91081686232502
i_section,True,397.59795972567053,80.38238016558944,27.118233788152754,10.396590340145565,15.71367039561914,8,8147.8964640178765,0.47276929597680817,0.49144035516194057,191111190.7147275,2398423.6770797493,1.672386856716721e-07,29196.668703711777,0.10900809760059371,187.54718849119286
i_section,True,254.4893156766047,226.79176383452292,23.93032428459793,8.406897645813963,16.230490851987234,8,12824.564275294928,0.7314086062687168,0.16448435563791813,153261828.46660012,46551292.362848386,-6.734963571213319e-08,28999.78566102534,0.1342689919834282,233.06979585383615
i_section,True,320.2955646766636,200.0932202989797,17.061792672144065,19.577928039611802,12.0826821355996,8,12559.71193029545,0.49657968411625053,0.45634534557044926,197903088.71588084,22980850.002408307,4.421877166365648e-07,28710.233284101625,0.09287419287550988,195.7734155222401
i_section,True,351.1628786343575,162.34514788731508,14.607263632971803,28.020170946401304,16.32332813337228,8,13999.615672054668,0.3800575102618331,0.6423480524953183,218141213.68987563,11083465.620055296,-9.226374335654239e-07,28578.059528873768,0.13401279923166104,239.21420384030807
i_section,True,387.5474310253134,53.055477963424565,8.552547634705949,29.448580972313707,11.191978613793147,8,11927.338855456352,0.3274579004464366,0.8226700180670501,161043684.15554255,1034830.943740123,1.1372249993467729e-07,30055.343067232046,0.14449719246143233,219.83316412624046
i_section,True,122.20641752873777,156.673320362004,21.918363457762545,26.595043307806908,12.813380892122161,8,9097.544473567925,0.7170455963732204,0.29559665757792264,18802852.993192416,14210815.205653515,2.467066789637132e-08,29687.962971919707,0.08236893851832022,209.816152543897
i_section,True,260.382592301562,85.3613444313588,28.332396406707286,21.441963233915175,16.697203266573617,8,9451.74574305435,0.5421262885176569,0.5543119424866663,82919194.98579727,3159019.2923535346,8.609701963728077e-08,31192.10033418084,0.08600440341536775,158.66224700344077
i_section,True,286.7144466605896,56.860190380987895,18.698300432953012,22.941610300727906,15.171719536867123,8,8049.773493897534,0.487554805447487,0.7369042520922137,70869294.45224477,870871.8405777259,-2.800830495353325e-08,30508.5291279723,0.06935617460800161,132.09889138446732
i_section,True,262.70479541319605,260.82303404788513,12.987895255317767,18.31733428279564,6.320641222774416,8,11146.673298838341,0.5328752209485842,0.365534690099293,126450074.73589757,38533588.91869275,2.5211189929523206e-06,27114.695970755718,0.07047923731442457,130.01770947986813
i_section,True,239.6532200649253,63.9462293890365,29.675216555899418,27.200573782268673,6.549593459572688,8,8737.527097086673,0.565959949454542,0.6706492275543389,55696920.04935716,1604350.1363965485,1.21123347389298e-07,22172.000137747887,0.072676034475043,122.51654687281635
i_section,True,189.25387325987606,213.02865982356752,11.908363424137105,19.367572648807112,13.599250260594086,8,8441.378705332947,0.562460998772045,0.36459853629323075,48299677.72602754,19315354.03250398,9.435302671654344e-07,23287.706833200522,0.06576506419700306,125.96915935752259
i_section,True,378.9123289322265,152.60710294848082,21.750670633255325,19.3311927653722,7.511899338818405,8,13172.430924435987,0.4576792011759841,0.5170395950247233,274137008.66715276,13092331.2687043,3.800239421673662e-08,25697.394075500444,0.062163058147690256,113.82152522017415
i_section,True,370.4851589357222,185.0571270587384,9.968608205348827,13.76320058803936,8.946461980460043,8,8584.996857735538,0.3898788649684193,0.5496587633635445,171445871.56090853,10611332.614137432,-2.0069323544539953e-07,21896.758205363494,0.08456052646670142,118.45910427735136
i_section,True,122.62296929201403,243.0939606875703,24.956971171522152,20.559896902520855,19.96886483847208,8,13981.449843412944,0.7820291206278381,0.15310893088028715,30585575.416808188,59888925.45684599,-5.779428943069622e-08,25345.821610222603,0.06029312477800655,120.24185173666496
i_section,True,340.88853878359714,146.83369025695515,12.954580959160904,11.240771749104802,6.60946755823078,8,7383.597613275657,0.45377085304027875,0.48799109692343984,132546510.13471314,6874475.168862515,0.0,26447.46002209592,0.0741116335101573,88.03447314917088
i_section,True,187.05368275952887,218.24967141190783,16.62174287091095,21.962846570889006,13.42604354880651,8,10792.965669661144,0.6175870165218397,0.3192145129434254,60384534.518846534,28967865.77207102,8.117405915894081e-08,24060.950262148814,0.06879966307074996,82.84272686412737
i_section,True,362.7724560290914,262.01569740844,20.817017231801856,28.253706728988234,16.805964876586287,8,20231.998384941468,0.503314938707571,0.4542840941593479,403413842.50944686,63096031.68074024,-1.131097961826634e-06,22447.76832503185,0.06936999574675103,121.72960466596714
i_section,True,224.17789191166278,191.7344804960298,29.961360339437935,21.750030636755838,13.955396204406496,8,15234.106127147716,0.6728997625787808,0.29119194365089035,118310786.36449811,35373539.317882754,-3.1520007142300186e-07,24785.844637438364,0.07196056895748054,111.40974905457091
i_section,True,165.37125539538346,248.8223653879991,26.415552399553107,21.593501018607796,10.672634786528818,8,15676.468978877168,0.7309622631595447,0.18717704598827217,67077696.56310345,67935435.44704932,7.169378232445626e-07,21794.079616678257,0.07337879141484975,119.15412302206508
i_section,True,179.83792170240753,218.23822558144482,20.566074991384482,12.107572570827799,10.339479858700082,8,10750.577079216302,0.7193660490829813,0.18214998535868152,60362437.04855119,35655675.927206516,-3.190280505667703e-07,22957.91463160727,0.07033694501066733,108.55780230896167
i_section,True,292.80509004693715,102.59053968852163,8.13435202652937,17.309200606636946,6.683899676952489,8,6495.162761716764,0.2907152024591839,0.7112603443622406,65065237.28604586,1587508.128167871,9.126454874685115e-08,21400.697497749778,0.0861363127359547,98.16207325560718
i_section,True,119.92656035702882,187.3102647415322,9.963924136589462,8.274858102653575,17.075841777000587,8,4818.132402084988,0.7145442579307595,0.19126925299838343,12555520.115887426,10937642.00631223,9.761136816805495e-08,22510.34552878129,0.08447371328097161,93.02327702844734
i_section,True,259.5188076608871,187.01101520631653,9.441457343454685,8.890249861496805,6.798890221191669,8,5711.521756245709,0.5364738804522764,0.37072003653023466,66137300.79065038,10307382.46806263,5.384860549794549e-08,22669.168750276625,0.09669628509115549,93.9366307955667
i_section,True,129.80107942193075,275.6893900576539,27.108128927170604,20.31687421029593,10.991708115682838,8,16589.382580250276,0.7787926624862804,0.12328018705163042,41186794.15855005,94739581.72697538,2.4250439948597555e-07,24161.932783157026,0.06590799048999035,93.13453470186646
i_section,True,355.35800904492413,276.0859940360527,16.027268346170004,22.610162888903844,13.330528713552305,8,16316.967869403292,0.4917576523079404,0.43763440215192734,322572300.22674024,56558383.00879265,-4.625578626120422e-06,27445.890614225373,0.08871178100840438,186.84711764338917
i_section,True,370.5601989919084,176.15164028666203,11.289804261754902,8.29115224689131,8.842878170222159,8,6931.776113000787,0.5003151031059831,0.4222975072864207,159549436.89295033,10304139.390845988,4.0815659665817066e-07,21533.55494425783,0.08412431443961595,93.3033021710502
i_section,True,222.11488678625656,243.60764806358353,15.892777669944888,27.236983861050167,19.886551276805573,8,13277.080709359601,0.5686015538043175,0.38641701607940027,101016785.57227834,38734015.30491724,3.4188335502223306e-07,24279.5711697055,0.06912956476656422,89.656729447013
i_section,True,247.97995408750452,69.52782807983253,22.14168573298254,14.372210826124377,13.32706574215146,8,6163.630267706038,0.5017600206954698,0.5472284527624064,51042364.74696816,1308172.43639661,-3.370836422914857e-08,19917.511101574994,0.09073337529111251,110.14935066752273
i_section,True,271.6241831597145,95.94839379962926,11.747639067094294,13.850113372216658,9.300477046858266,8,5767.473816557332,0.3908862613409226,0.6085308333202536,56858400.00687475,1790907.5698542877,-6.323724829457273e-08,17373.19130937405,0.07661681593615112,113.47004075361336
i_section,True,178.43111942681975,269.4790138836714,12.650396109139896,28.934026530385253,13.412561945419704,8,11407.865448063036,0.5687694226812107,0.3333017706648504,56455396.43791238,41618884.09415817,-3.5050002317289075e-07,20896.485779651975,0.09340686476594356,98.27354199706333
i_section,True,188.69771796200385,61.93468349816834,19.79840664396727,16.34708641585885,10.204904726049277,8,4981.914922233463,0.5237570755593385,0.574969379269423,22566562.606330756,848722.8789838185,1.997879994493877e-08,15274.98058397197,0.10227906602776034,129.53361281780263
i_section,True,284.92120972622195,62.297846329291986,16.29066383863303,28.483848578662137,19.763975826350418,8,9562.937101226933,0.5225568163268626,0.7577891220123166,79923307.97944388,1268831.7050907577,-1.8426137872489281e-07,16562.11319821044,0.094602822164636,122.23568839996543
i_section,True,234.3927318100815,275.71429659637437,16.78039060522443,8.016742504910187,16.84525626153819,8,11114.252008315876,0.7240621252812389,0.16207835081259078,117519553.64317223,58644415.9221189,-2.4346783731936306e-07,20055.267068377038,0.08773363196913624,110.8496613614628
i_section,True,332.0227932253425,291.4240971796951,16.137402855369572,14.860069598313647,8.202018747138947,8,13919.449059932806,0.581681840435153,0.3168530075841556,269491533.9383251,66654227.50749984,1.0035427337160337e-06,21408.530277973496,0.08882604798630649,87.52759268393615
i_section,True,103.4635597004819,193.5389443485709,29.51926994864374,22.936663077708978,14.600770035648761,8,12633.822420294713,0.8076778002930981,0.16281402363294686,16685115.88834995,35753855.38510294,0.0,20842.69996116012,0.08534042038954309,101.33584948146154
i_section,True,208.8746581546558,193.58701521733636,21.15839243212106,27.31697211338937,10.014464360482918,8,12830.563667357479,0.5918299287938361,0.3796574815423703,83572427.08757888,25889309.438018046,1.718657580560313e-07,22728.49486822438,0.07514871108003215,103.49598005691229
i_section,True,375.2095596290905,95.7073902339987,20.367768921611905,16.416359997666916,11.981568437979332,8,9516.544709223183,0.40290805884616737,0.6077164021175546,177486165.56367135,3115153.522213822,2.8631552286927703e-07,15348.560937111362,0.11195453318389664,129.29830424053029
i_section,True,222.6190796978662,244.49699753812354,11.339092297550888,10.906162624519052,6.2841083643099696,8,7760.273052720022,0.6134135490088465,0.2711205878674137,69541364.02447304,27644844.59043698,-4.789672489789539e-08,15291.690122056405,0.12230931142008178,143.90678405984212
i_section,True,140.1611748936068,144.72765236155706,26.758024018898972,21.213112889592953,13.84579990818582,8,9752.868634103763,0.7278206517991318,0.27736180319012527,26788453.34497323,13621640.702810146,1.0425248505807319e-07,15221.834391919,0.10480695278276461,132.75180711852698
i_section,True,375.38243858938256,279.3119234924847,19.212648409042604,20.754441035976964,11.787590963267682,8,17848.928334673717,0.5313516460183803,0.39353281670670487,410256267.8838491,70048369.97601849,1.1932386576295661e-06,21278.74825178717,0.09544102763767658,107.84548901961462
i_section,True,193.43781311315908,250.2062919556472,27.092371330189184,13.908626213720925,18.101762602354956,8,15784.077735777022,0.7499419681443157,0.1607586504846284,98992412.74098827,70798179.35056275,9.248433718915736e-07,13726.986521008845,0.10172504244630803,141.06479038556725
i_section,True,272.1462495930406,171.56590854258144,18.236742037915974,10.587477209406607,14.604249596957517,8,8941.480392719357,0.6213288826993997,0.30950242571271863,115055223.43011752,15388141.989137286,-7.458496612649494e-07,18330.60428935868,0.1353924121075542,137.11239647068723
i_section,True,152.8028265995879,125.99889449230871,29.598024625207717,12.134440490489578,17.01902645365283,8,8850.755570996715,0.7542262951672225,0.21848293716604691,30153413.865637306,9909641.086291885,-5.043276381488165e-08,14522.739179800368,0.127198691297271,134.24078059954908
i_section,True,314.4120661028535,121.47559333492717,27.991135855881502,19.365142599055662,14.628611778164993,8,11994.333485670262,0.5319431337434414,0.47870740035273934,170771150.2275008,8552469.952737946,-1.0756565340961376e-07,13618.13649215539,0.12094772993771813,134.77257024092143
i_section,True,213.18904325175143,167.94171719660903,9.21192746208518,17.397162387135708,19.553557139383287,8,6820.755700300992,0.4788789194394561,0.49538496484091005,45843297.54176101,7421137.681398325,2.0122122066310125e-07,23052.597830953382,0.1276640708139979,113.07090742006855
i_section,True,393.88570097037194,153.51571654538932,12.700460376025209,12.49804864328768,13.941219664662526,8,8676.730777290797,0.4197732660751884,0.538993831242362,199450395.07776698,7734662.674720169,-1.1243989445109857e-07,21712.9895213642,0.0936782538933007,103.19938374724867
i_section,True,308.4377994549517,299.12716054186535,12.230814366221896,10.304952978189476,9.024756528792132,8,10315.554675208776,0.6085941048173499,0.27715482937523284,181666969.56987965,54589519.85391398,5.577451442431345e-07,22761.852130918433,0.14007754077913612,118.61600484289592
i_section,True,179.72224593983577,174.06894119085206,26.715054183206178,18.060004021563334,9.102833309324499,8,11654.66711205146,0.6972916715400626,0.24873770476835472,58292473.91326349,23555072.29102624,-3.689658963808791e-07,21835.732527114717,0.12628475328708852,104.09318288251743
i_section,True,352.6891057402363,189.02563176275677,16.047968625129958,28.22549859549544,10.267306182429358,8,15209.12050236594,0.39773884840060897,0.5905625509965847,251849298.02564332,18691065.51641838,-5.15129093284546e-07,22749.1519170066,0.08676008894469661,106.70881770825201
i_section,True,237.71356961707522,197.7932942124774,17.231743391952975,12.859094207965772,18.755651592576037,8,9741.475850523026,0.6378669430176109,0.2976711712577595,94963208.39517288,22299242.53928973,-1.511588330038209e-07,29072.275583716088,0.0901874483194332,112.01818058432674
i_section,True,121.39344667391472,141.51516783582218,27.362051909924563,17.15056469064354,19.356733911533595,8,9219.192389557214,0.777247186800579,0.23064480573693993,18307341.223349586,13012811.58828884,-8.688125612715975e-08,26695.469666154582,0.08911782065965078,104.58514363892263
i_section,True,168.44184628888962,182.9683885084198,24.33630102722617,16.86728139501656,19.728237255600426,8,11270.060001977716,0.7217378232054427,0.23859185579509767,50150138.33446206,24954993.644827563,8.40432786092768e-08,29049.393245952146,0.08371971401858208,99.25724587400205
i_section,True,263.8180738564903,244.14499996320527,15.078634518039117,26.829403349374683,19.810824053973807,8,13978.946247721085,0.5167929237259867,0.44087260583801613,146933406.5845957,37065154.484496325,2.7689515978808614e-07,21160.98744551659,0.14410524839732142,119.96448323377507
i_section,True,253.27613763352738,291.77217014990663,28.182228360121574,23.74624589253133,7.19555241716576,8,21167.299613910996,0.6698374854165006,0.2403595467483398,224939833.15294996,116897226.86910084,-1.2128975257168866e-06,21739.00675113967,0.1297249872738629,135.9056425278939
i_section,True,369.2740326837441,66.13965373688295,10.03524713321728,13.834768454058935,19.78895907171291,8,6505.059436789882,0.32058024684277747,0.7274653468379928,101962006.59463678,611236.4012031184,3.852861604327845e-08,25346.420408743626,0.07580338286542518,111.77817718249472
i_section,True,224.14169146943706,97.86594409897691,11.314221534742332,9.063278279957506,13.539327957341193,8,4203.1032275452935,0.5092681053099494,0.46597056988398106,32829732.14526912,1790550.3216521705,3.416968041844764e-08,21434.84709340675,0.08110805514411477,103.89160128919096
i_section,True,148.7673880030729,265.73698415849447,24.075987532849407,12.331701138528219,10.635525938392117,8,14136.592941064531,0.772790934571387,0.1132556887205388,51631682.920818895,75322465.66506238,-3.377560030476107e-08,28913.25368574847,0.0871146527965793,104.58396116159999
i_section,True,334.538044393052,95.8267937347969,12.472249922655283,23.30924558002306,9.54743241235419,8,9687.387503626553,0.3391183825474786,0.7313561560190907,121535244.88194045,2171600.2523533055,-4.5350284265018163e-08,26917.2099973277,0.0845621414341745,97.07175968665535
i_section,True,242.27065245460116,152.17138247658096,23.55783064713222,8.099307267409555,9.748834797056873,8,8834.357905013901,0.6952572382615123,0.21562639123753094,91853674.58972736,13847365.852388315,-5.889429735400017e-07,22799.71912100242,0.09085951544607043,102.76890014833168
i_section,True,253.2857058938415,277.0918614644287,12.176633728537599,19.471861908435848,17.85448402702741,8,11487.862213576404,0.5458699147538847,0.3674275847377625,121066267.813019,43374404.230360396,6.97790672232272e-07,26590.621282801763,0.08243441920738333,115.39766242202744
i_section,True,205.85206802705713,265.29314348453795,11.570592868182972,22.673556175159316,9.486070569881381,8,10361.51418719376,0.5392958313515859,0.3514544902881917,70158356.69921835,36198871.67530097,-3.09973060332651e-07,22053.327771981018,0.08931331798629139,100.33741425436408
i_section,True,348.2992200342545,73.76836892343081,29.667269528073597,27.92737906230876,7.658869939053424,8,12498.933742527446,0.46924811574589526,0.7025666050654162,168628305.40482786,2522318.7311772397,9.186785981586033e-08,23917.675119505264,0.08026278534848674,107.89329406575725
i_section,True,382.3530916286058,158.50581640862566,28.472216707170585,15.829690057460834,14.007155772754333,8,14350.721973666166,0.5601420962628791,0.40233902034377594,333068568.6330512,19027791.36212185,1.3326100277341244e-07,21984.582428675196,0.06315312978351938,93.49595229051411
i_section,True,133.58195833151748,156.11692946540273,27.350854400949878,17.13790914716311,19.09452502462831,8,10214.270293096815,0.7652092185980304,0.22151194187869372,25728192.840841293,17436103.764017355,2.6903608211766642e-08,27223.927334760465,0.05436196266427623,77.58881824324315
i_section,True,146.7634123858532,253.06818918799908,19.3239944965415,8.78654794643486,19.3873325983374,8,11063.071552543279,0.7763575686234185,0.11467421950408539,41765083.36344574,52235112.677968055,1.9000383670928048e-07,25698.494222888003,0.04519416634743653,99.33955502528488
i_section,True,253.60429985659542,194.62727492407294,27.360274092958083,12.601157351225172,10.203211808275402,8,13248.37950952746,0.6902494278884039,0.22702905468859672,146079475.7910831,33659021.72485363,1.0583729969226524e-06,24912.9442801978,0.05831694756250309,88.90605030493548
i_section,True,376.24222424340513,280.8231391981978,12.909770440892196,29.080440389610377,9.355045781831649,8,17518.597268898022,0.38946601079934245,0.5416540478990779,345992246.03863937,48390248.33363106,-3.2704162492622884e-07,23888.3964747982,0.0664549920194992,96.98884790406268
i_section,True,117.18589511852987,267.20380595488604,29.054170226932044,16.620298863194222,16.688404979263936,8,16755.049751059483,0.8055907912690571,0.10312776216270142,31693533.062377557,92442823.62485608,1.658009686305023e-07,26504.858724881666,0.046263899845927034,86.5125315508135
i_section,True,227.35657869757193,182.37661342355545,21.028909045417873,28.608658003153202,16.734799349436884,8,13219.276580906148,0.5721048235392233,0.4364515848997405,99042959.25875257,21705919.006702527,4.4345391258539587e-07,27527.17002502327,0.0404022874785049,88.26717203199155
i_section,True,187.19475895411995,207.1358236787133,20.766001834144852,8.680869442927026,13.905870536577469,8,10038.323790567167,0.741698820871406,0.15630115569270384,62947478.13049626,30777466.93040251,5.402430744031418e-07,32537.43700355666,0.029622051926903557,81.73392624529522
i_section,True,387.6092093026199,77.15500520889364,18.269092723831093,22.651595206222105,12.17937998676422,8,10902.657643246279,0.3885203107176829,0.7331676458308669,181813658.57697108,1765320.6503552212,-3.120159076594416e-08,31298.484340929703,0.03572513973526467,82.04662375224112
i_section,True,334.5937612737131,153.5252930239771,15.346509496017443,27.96215283052865,13.84894762477563,8,13379.55464065107,0.3914075500485092,0.637335407917258,189315960.62454447,9860172.787151406,5.476696869463944e-07,33879.339942026265,0.0323300478895415,92.18554811911784
i_section,True,254.89100310366777,87.48000490039708,14.234857929363805,17.065587311281462,7.10135388519261,8,6399.158215777729,0.40694571091772036,0.6262502337734772,53165655.247840114,1686741.7420294534,-1.215163190244301e-07,40182.3601899786,0.03133917149646566,86.97829625597785
i_section,True,235.9919144260541,65.59880801823743,10.95531516967912,9.04830900812116,8.515596911351508,8,3438.5397128051645,0.4119982591517361,0.5878516392859546,26318267.278436027,531489.4719738738,-1.6503546916259521e-09,36983.05373971902,0.039617930757532935,80.8194417694831
i_section,True,276.05798572054437,243.45919990655767,24.77238514485177,17.45283120109338,12.983888591163836,8,16164.572147177092,0.6512067158989817,0.27147699709190126,209749578.30774865,59700906.21605129,-8.484099752188396e-07,25323.10513494175,0.05773557711256792,84.38449156150556
i_section,True,330.9051304543416,73.62472611149852,19.79078371388391,29.848093152811973,19.782860036604056,8,11955.875182157602,0.5299841531557347,0.7434526649817795,139015070.8714862,2097691.883338195,-4.6309577764361935e-07,39012.24567826487,0.0320734087592109,90.65173417356277
i_section,True,399.9687816680154,233.11999508929696,10.091904538307997,13.326720324068475,18.447018115344633,8,10067.59669693669,0.4388455070131318,0.4962821926290162,250064465.3713864,21423132.870544825,-4.0797109492842425e-07,33511.87172316371,0.04136110527039377,85.42477048121876
i_section,True,157.02641804958304,121.45379343101254,22.819799608574677,16.269044641513368,9.971492267342464,8,7443.226575339539,0.6714413899914192,0.31506302634208894,27325348.117469914,6863689.093923855,-1.5078957736023766e-08,32381.631313515238,0.03967128181884633,82.7619221022953
