d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
110.88814534354512,199.9433455750566,10.129432670915996,11.649337714189128,4,5753.274735743688,2240101836996.6206,5757080488689.543,-0.0166015625,76923.07692307697,rectangular_hollow_section,True
46.57305900246205,42.57508524736103,16.91182402330839,15.052960603518729,4,1644.6846650025468,53480912088.836975,45234713593.28174,0.00018310546875,76923.07692307698,rectangular_hollow_section,True
88.84148510226707,86.64622695205345,14.546646012780077,19.335479233621164,4,3908.1677792324344,692680074081.428,664156491262.9902,-0.009033203125,76923.07692307705,rectangular_hollow_section,True
272.51376819531475,153.78652770024547,10.346788954113922,16.807186902180085,4,8152.709428853823,15591353380444.385,6359746826683.469,-0.140625,76923.07692307694,rectangular_hollow_section,True
165.08597979064788,157.73490770662437,8.469541771726703,15.032269730385744,4,4998.4576966083,3961666834178.782,3691281295376.966,0.0107421875,76923.07692307688,rectangular_hollow_section,True
261.6908654327954,266.6240702945232,8.192577419655585,12.3202131755071,4,8253.298450947605,17626923393139.305,18139414420370.96,-0.0078125,76923.0769230768,rectangular_hollow_section,True
96.29153516024626,280.9901365158104,15.454918848457346,11.803114815097532,4,10566.98365173936,2959043175515.293,18034194458627.742,0.03125,76923.07692307711,rectangular_hollow_section,True
136.09947142935215,266.80560972952276,3.7173282476360137,19.357517122551645,4,2810.088800306358,1880426103466.8,5197546246267.912,0.0107421875,76923.07692307654,rectangular_hollow_section,True
172.85917858394063,215.3691636388558,14.391354584490584,19.195243825895677,4,10000.43908455663,8768978700493.287,12437729444194.217,0.03515625,76923.07692307698,rectangular_hollow_section,True
265.3533888115239,63.4080049615022,19.301763749731712,17.553748065401678,4,10892.983098733592,13908969710044.695,1022599880502.1407,-0.001953125,76923.07692307747,rectangular_hollow_section,True
281.9606221409746,281.49450912739064,9.309679015217828,18.70367930824414,4,9882.91195154615,24148498849831.29,24087449264083.0,-0.0625,76923.07692307705,rectangular_hollow_section,True
34.267825634834054,130.53787923852383,3.3738181748184353,8.847938090974665,4,1018.1983489186848,41912315937.56265,359904456905.9779,-0.0009765625,76923.07692307721,rectangular_hollow_section,True
43.306788979409625,138.05609151462437,15.537659653208602,17.53784876435654,4,4366.658568886895,164220896228.7425,1393099248901.111,-0.001708984375,76923.07692307691,rectangular_hollow_section,True
75.37250013070627,22.0061227355195,9.619365613809332,15.623808663271484,4,,,,,,rectangular_hollow_section,False
257.61487315892805,218.186388340303,6.95447142727941,18.05222907706854,4,6221.711115190596,12231730175247.816,9501171161592.973,0.0,76923.07692307686,rectangular_hollow_section,True
274.32021515966835,49.30625950076477,4.532928538608088,11.983928672405376,4,2763.6644576988056,4119156370116.103,249969430715.0796,-0.010986328125,76923.076923077,rectangular_hollow_section,True
20.59009979124127,153.90368532811988,3.752556707124964,12.052911128935346,4,,,,,,rectangular_hollow_section,False
59.089196041726176,172.03779964099408,16.97385753187126,18.41277305706558,4,6356.826301164335,511448744344.7937,3461366247803.049,-0.001953125,76923.07692307676,rectangular_hollow_section,True
249.87792975036308,259.7224614828871,4.563014382196374,10.357799425191626,4,4493.638952493556,9028677603354.729,9572893354510.451,0.009765625,76923.07692307746,rectangular_hollow_section,True
49.445560322472176,273.9354131565518,5.2775226373493735,17.218472147404185,4,3148.0023274068917,275930047426.0203,4524913972500.137,-0.00927734375,76923.07692307667,rectangular_hollow_section,True
227.41174379289595,51.12100790599148,18.420890949976435,9.815032686337313,4,8807.991129886368,8134548988716.605,486689679985.4055,-0.009765625,76923.07692307692,rectangular_hollow_section,True
172.2285387844164,98.41019163753488,17.98232894105653,10.147630393884352,4,8336.998330086713,5601815420782.236,2137657723561.1753,0.037109375,76923.07692307673,rectangular_hollow_section,True
103.91193764334906,218.4099418088746,13.399758250846542,12.279351821936515,4,7769.073961345246,2547469566078.524,8662269821575.5,0.0390625,76923.0769230769,rectangular_hollow_section,True
226.7735331486271,268.55968587443635,17.629601752135834,13.33784709457053,4,16043.94517508647,24454779241079.703,32065847588058.797,-0.0546875,76923.07692307701,rectangular_hollow_section,True
195.8360083485843,249.22286867200495,6.632467762885225,16.090510087410365,4,5558.268844086361,6948743942348.252,10034869970517.744,0.009765625,76923.07692307688,rectangular_hollow_section,True
94.48978142282012,53.458817525918384,9.882310594128576,8.29332986987858,4,2464.728442509264,489171731430.3789,184517727047.55615,-0.000732421875,76923.07692307695,rectangular_hollow_section,True
200.32563475908896,131.66920404406102,13.943144404362734,15.43714006899122,4,8244.38558388366,8332501916091.898,4225871750932.76,0.009765625,76923.07692307697,rectangular_hollow_section,True
270.78856454780953,208.0829254621339,6.753726921931463,12.48112788367038,4,6162.907807635113,13193574716614.848,8816377355347.47,0.05078125,76923.07692307691,rectangular_hollow_section,True
143.96034636919853,124.86487152473092,5.392020866545461,16.269062597460195,4,2636.354451590362,1569310356947.5625,1264136592677.2168,0.001953125,76923.07692307697,rectangular_hollow_section,True
278.68337070514605,131.20095559713235,8.020420981267717,8.670812716540382,4,6242.821106512053,12273027338977.562,3744225458401.3496,0.025390625,76923.07692307697,rectangular_hollow_section,True
197.63482378377748,127.79925488734584,18.57538976830093,12.853200173150162,4,10544.744535539736,9895150588658.385,4760813531465.361,-0.0078125,76923.07692307667,rectangular_hollow_section,True
190.95150624658825,278.501715638533,15.270235318795104,16.293317905376334,4,13140.176481552358,14816003851466.062,27018221738725.023,0.1796875,76923.07692307715,rectangular_hollow_section,True
236.87182040185607,225.34661836552823,4.958311099494036,11.63432838864624,4,4394.517844614936,7692128347373.303,7131601451026.02,-0.015625,76923.07692307688,rectangular_hollow_section,True
217.27423314212496,248.17675163430604,13.61160229704964,17.07325079377913,4,11650.451636369457,16531409541892.102,20374316651791.055,0.05859375,76923.076923077,rectangular_hollow_section,True
128.98510104601448,114.8406209112803,12.642538150024734,9.051767234653262,4,5443.8824100350785,2379254437584.7773,1964534658853.5664,-0.01513671875,76923.07692307715,rectangular_hollow_section,True
119.64064294754787,215.05220616832307,12.973703184927366,16.530959718979325,4,7750.5249125901155,3380365864881.5996,8707799533255.316,-0.0078125,76923.07692307697,rectangular_hollow_section,True
70.01541978517895,127.52589037140996,9.66903621511933,10.899859623952809,4,3328.8151048969776,470027203434.1116,1262615220895.8906,-0.001220703125,76923.076923077,rectangular_hollow_section,True
278.1849042569065,109.83346206531137,3.963766621154368,18.620382079546264,4,2881.280462244521,5369537996698.361,1296112639928.5564,0.0458984375,76923.0769230771,rectangular_hollow_section,True
221.5520091784054,57.46881472101975,17.582771505904887,10.775374097063988,4,8459.19468177874,7737540393739.051,650432263936.114,-0.0244140625,76923.0769230771,rectangular_hollow_section,True
159.333093039767,219.72082742039103,13.354954467488204,10.450048343721743,4,9301.872951235631,7178899029767.277,12023898207952.25,0.037109375,76923.07692307682,rectangular_hollow_section,True
242.7083955445254,281.1272041904836,13.065172232582704,15.634271034137406,4,12767.379600207409,23154306752529.91,29131717824510.0,0.171875,76923.07692307705,rectangular_hollow_section,True
183.38518154560177,170.77734769852086,15.725296379937388,8.653495396923345,4,10074.598710532124,9289299268827.111,8270496266702.639,-0.03125,76923.07692307708,rectangular_hollow_section,True
114.29447474261048,293.92917862154763,6.707554685449537,10.537059726042584,4,5200.035279420806,2455483184318.597,10854679459593.55,-0.013671875,76923.07692307676,rectangular_hollow_section,True
201.10497152789168,157.9068530521583,8.769383719466749,11.611574528379084,4,5862.265921425845,6689996389748.941,4586883774172.016,-0.037109375,76923.07692307705,rectangular_hollow_section,True
136.054043800429,130.03244061040425,8.480504787209064,11.096071710573456,4,4109.137946856282,2174387137224.7312,2024695042439.609,0.00732421875,76923.07692307705,rectangular_hollow_section,True
122.52474215751305,20.08249030424934,4.03106534072295,14.171688412050813,4,,,,,,rectangular_hollow_section,False
30.978717035304225,273.2386513071505,16.961318782075235,10.46733485120728,4,7650.490437325408,131511298008.23064,9466214270616.676,-0.00537109375,76923.07692307705,rectangular_hollow_section,True
111.357818900158,30.37842504196813,14.120838957225764,11.947557101925137,4,3062.5328580903015,599046748431.7363,47532403391.355194,-6.103515625e-05,76923.07692307688,rectangular_hollow_section,True
67.11404480039863,271.2315399868742,15.939556357432055,11.444327903208984,4,9638.906565366851,1167109628888.734,13804540002994.414,0.0478515625,76923.07692307691,rectangular_hollow_section,True
262.5677004313569,258.1269934694702,3.793132059226314,9.006333659809862,4,3838.6394946698106,8469277267853.385,8253729224836.045,0.03125,76923.0769230771,rectangular_hollow_section,True
72.63607198186273,246.29707465714503,8.868371238406176,12.525638070489176,4,5198.727047174837,909777046033.3784,6744221164888.316,0.0048828125,76923.07692307672,rectangular_hollow_section,True
232.6139630155518,281.56526376572,5.5635471990367105,8.367304119350354,4,5535.357838822772,9928403856017.477,13286766094134.877,-0.015625,76923.07692307627,rectangular_hollow_section,True
82.3428503447571,259.4070941175687,2.660870624231875,19.655582606743405,4,1692.8621539478477,444319155736.6716,2565586766390.3076,0.001708984375,76923.076923077,rectangular_hollow_section,True
133.51002650504284,41.15498216095979,8.423034558581312,9.8705798807673,4,2563.295803914282,909675232590.816,120715720913.47522,-0.0010986328125,76923.07692307694,rectangular_hollow_section,True
91.45609874453592,162.05536897076,7.880292150153167,11.036509224802789,4,3635.250010887345,966064721545.7598,2397857876466.7715,-0.00048828125,76923.07692307698,rectangular_hollow_section,True
109.11069530091066,296.4508031733532,14.908934068477386,17.208059505448325,4,10913.042688530384,4053236369787.636,21116089411714.125,0.0078125,76923.07692307698,rectangular_hollow_section,True
