d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
91.82251855404617,36.001823122485405,2.679839967149339,11.433817573347273,4,602.2713298296865,111593585109.0513,26464634290.25515,1.52587890625e-05,76923.07692307686,rectangular_hollow_section,True
288.432583069724,30.372253240723488,2.059524504257969,8.297046270404472,4,1266.2718811497466,1966247661540.0488,47578230831.51595,0.0003662109375,76923.07692307679,rectangular_hollow_section,True
258.4375628526992,25.721858766524633,10.948046903984144,19.574765671990715,4,,,,,,rectangular_hollow_section,False
26.57208380739767,68.55879148022748,12.612218625523523,10.471630358678324,4,1653.6955173291128,18802123001.30168,118704514781.23438,-0.0001220703125,76923.07692307694,rectangular_hollow_section,True
94.99678285038911,198.74474517418986,4.0714443439143615,15.241728963937286,4,2218.0628861965156,710289964679.6871,2194155668416.5356,0.00244140625,76923.07692307665,rectangular_hollow_section,True
149.20155891715126,27.60583162522822,10.195334687987543,19.017491209149252,4,,,,,,rectangular_hollow_section,False
40.039568027931416,73.91401394556442,15.999596788403673,19.872891170057514,4,2242.544944684471,59151345734.01944,177969816875.0913,-0.00030517578125,76923.07692307701,rectangular_hollow_section,True
55.963371938396456,111.624852886437,11.099214256394257,18.238628786325464,4,2945.7486597465877,233223228676.456,737171043767.28,0.0013427734375,76923.0769230769,rectangular_hollow_section,True
225.42856228131916,34.24612785811942,2.3905441646862484,14.012569891950191,4,1157.3881918741172,1106095777949.374,53091664653.3089,0.00048828125,76923.07692307672,rectangular_hollow_section,True
228.29490169127004,29.91740643415624,7.587234803501363,13.814988012149108,4,3535.9013102013046,3171156831593.699,85328173737.52036,0.004150390625,76923.07692307697,rectangular_hollow_section,True
179.30417867126997,227.50548732522194,3.1395468839873115,17.034152291865993,4,2417.8667351013296,2601141026683.3623,3713507365681.2344,-0.0185546875,76923.07692307758,rectangular_hollow_section,True
25.130175683874597,81.775245306347,8.661164157192294,12.02432764546116,4,1418.514156072235,18269729895.221725,154585938979.67017,0.0,76923.07692307691,rectangular_hollow_section,True
115.57003481315124,235.66747850797034,6.953950574815166,18.991264319091353,4,4475.775702664689,2041288216011.5835,6145497346677.508,0.0498046875,76923.07692307718,rectangular_hollow_section,True
258.20675188102257,231.1167311816403,8.339751628934907,18.53401195326194,4,7643.880145443172,15178554791703.578,12813260213784.309,-0.0625,76923.07692307691,rectangular_hollow_section,True
181.8957513925908,241.04727220174027,14.930136138607915,19.750934794898438,4,11370.698656218432,11254344483555.605,17597761719577.824,0.0625,76923.07692307694,rectangular_hollow_section,True
116.87953268945815,242.360749470589,17.783668719235354,19.985023166000794,4,11117.629655070312,4367541212888.374,14675499084527.883,0.0,76923.07692307667,rectangular_hollow_section,True
180.54958149874116,204.96861409265316,16.24444246773797,18.84676695733033,4,11121.100120755771,10260161471919.84,12578477545724.895,0.078125,76923.07692307691,rectangular_hollow_section,True
20.23800162377607,176.1403888302588,6.542795149502227,9.73170303443732,4,2313.9575771340856,22139070678.13587,1200594760321.3945,0.000732421875,76923.07692307667,rectangular_hollow_section,True
208.15247901195892,110.53572045945572,15.150266855106377,18.081787331906863,4,8419.942967196444,8454758057976.93,2986797104023.2217,-0.00390625,76923.07692307694,rectangular_hollow_section,True
39.06959966204839,71.13930593890899,6.514153500336274,14.277453251571604,4,1122.5218247503165,44250347842.22302,115839056921.0094,-0.0001220703125,76923.07692307692,rectangular_hollow_section,True
167.0883790696613,142.45220117915164,12.520072757182865,12.52353558775834,4,6967.093353024272,5263107689190.75,4072153188021.7256,0.03125,76923.07692307701,rectangular_hollow_section,True
245.09286935661387,28.333823216482294,14.088400637342954,19.83731054522018,4,,,,,,rectangular_hollow_section,False
216.80968562129206,88.83311306463828,3.1647140831659217,19.23511860873898,4,1782.7505916498221,2000629740596.0254,517616777226.6417,-0.015380859375,76923.07692307596,rectangular_hollow_section,True
145.22655430034922,222.32146339236425,7.77676103023032,13.523225152662386,4,5324.8983843575625,3685670020187.503,7135218760694.068,0.0263671875,76923.07692307672,rectangular_hollow_section,True
276.35739563012845,222.35310799764073,16.381756518544663,10.530999598510114,4,15155.158348266588,32136430490261.78,22706322013129.695,-0.03125,76923.0769230768,rectangular_hollow_section,True
168.99543347967324,266.0026814481911,16.23824767302699,15.080105334574707,4,12845.081928132902,11196884113496.191,23275147707060.805,0.01953125,76923.07692307708,rectangular_hollow_section,True
93.20289967763247,165.31535278506288,9.439449512147235,15.292072604475411,4,4324.532868330967,1151014392994.8423,2871766095686.6895,-0.001953125,76923.076923077,rectangular_hollow_section,True
224.53376674171395,133.27898880958168,10.58410990788591,12.225846034166999,4,6979.389518485269,9078021737701.996,3963918457706.91,-0.048828125,76923.0769230768,rectangular_hollow_section,True
57.9704196897269,228.54585470973683,9.198470031388496,10.994037758348734,4,4814.930520693802,508384884234.3734,5118611741770.275,0.00732421875,76923.07692307715,rectangular_hollow_section,True
280.65035570823574,30.955021027213476,3.215533779670454,10.47590086804181,4,1905.5650309473804,2752763486549.6377,68744523748.9504,-0.0003662109375,76923.07692307704,rectangular_hollow_section,True
290.7631693701519,69.51401082256699,9.269922921750743,8.030639699065212,4,6271.266323827589,11076019937374.566,1012972824694.0994,0.0205078125,76923.07692307686,rectangular_hollow_section,True
280.91609699608546,273.5768773991497,12.478865427115245,19.065631276235397,4,12895.88527451555,30389858324407.164,29168481937381.086,0.140625,76923.07692307715,rectangular_hollow_section,True
229.45779663137918,223.26073371998086,8.387009606243582,12.145926835821012,4,7179.147525459576,11507942418425.867,11032180409144.121,-0.0625,76923.07692307697,rectangular_hollow_section,True
204.7099760093543,192.0550448446619,16.969178533849657,9.567409274379317,4,12222.205549038707,14151985824223.121,12757397990435.867,-0.04296875,76923.07692307691,rectangular_hollow_section,True
70.24497969884978,102.38132133580277,16.081126498531134,11.188671540088446,4,4392.453879144481,500395728367.2344,977698552674.6641,0.0,76923.076923077,rectangular_hollow_section,True
160.7630604285417,246.94763326348254,8.95274565595134,10.754579464876901,4,6867.239290160485,5834476024379.088,11412353129883.676,-0.001953125,76923.0769230769,rectangular_hollow_section,True
78.34752096258768,162.88118482594837,4.741071028246801,15.192520144337244,4,2075.8739587016407,434344694990.14075,1340475618767.1338,-0.005615234375,76923.0769230772,rectangular_hollow_section,True
94.23184744812434,249.83438696811862,14.442332495578164,10.33440854413149,4,8997.114044273476,2413950176451.138,12422932109202.324,-0.01171875,76923.07692307688,rectangular_hollow_section,True
248.15090647975236,25.541585119513943,16.213196857009855,15.692711346338779,4,,,,,,rectangular_hollow_section,False
