d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
121.24173969916751,174.76696179424582,5.373892476902472,19.683498669268545,4,2883.2476962105393,1370726042341.0657,2383630972038.245,-0.0009765625,76923.07692307662,rectangular_hollow_section,True
204.19887463503724,48.8172706422808,7.328948289578722,17.529229081747257,4,3290.6024142455594,2639220326159.834,248784486562.89014,0.00390625,76923.07692307698,rectangular_hollow_section,True
200.88059557426885,30.704925058015988,2.289069460034703,17.993404490534935,4,,,,,,rectangular_hollow_section,False
191.2533303520861,104.12723877459071,2.8797144524598943,11.386897861554287,4,1610.7630931155622,1572106320136.1738,625127448075.7643,0.002685546875,76923.07692307723,rectangular_hollow_section,True
198.03812749363996,48.04842680893833,19.177620816921856,11.527617206278595,4,7834.698733870413,5315827313353.109,351588332092.4297,-0.01416015625,76923.07692307688,rectangular_hollow_section,True
267.7131485164883,80.69716393786707,16.000914818427887,15.953111814188965,4,9871.148586225678,14316772280505.68,1822878571436.2559,-0.013671875,76923.07692307702,rectangular_hollow_section,True
65.84684126450836,94.73247010574116,9.486333772739664,13.565893936734286,4,2519.2651083474007,289818672509.6299,526079368590.21265,-0.000732421875,76923.07692307702,rectangular_hollow_section,True
206.05295380202924,154.46915909557785,19.497412516139697,13.75096832335375,4,12348.81120358198,13174037620885.46,8163717176668.355,-0.0078125,76923.07692307698,rectangular_hollow_section,True
150.9178700565071,236.04553656818769,16.19865864724218,18.146429399077718,4,11161.491008861176,7541349090077.254,15554459092930.602,0.10546875,76923.0769230771,rectangular_hollow_section,True
269.1177357187885,105.20165098571549,18.205785092697603,15.855655730472291,4,12052.352358735825,18867155805146.484,3839777139387.494,-0.060546875,76923.07692307685,rectangular_hollow_section,True
143.27339814803852,171.6876183062215,9.703552660873786,17.008757278796473,4,5499.914071943912,3366564007521.002,4466583978555.304,0.02734375,76923.07692307683,rectangular_hollow_section,True
213.07308426970408,44.08754859531598,6.364107862702624,10.58476181505263,4,3016.9652727395082,2697904239705.842,193509760016.4679,0.00390625,76923.07692307682,rectangular_hollow_section,True
79.28535034655971,147.1264786000362,17.4387086722144,9.630782025461542,4,6587.4736468464225,1032418763915.5305,3067435168459.49,0.0029296875,76923.07692307667,rectangular_hollow_section,True
152.1546236782458,289.89405752387984,3.575077191289211,14.691280347526074,4,3017.327861876651,2544948406331.675,6765508054818.266,-0.001953125,76923.07692307603,rectangular_hollow_section,True
275.4707215236441,132.2916928137443,18.061467123873097,9.264609425395367,4,13338.875515339536,23797837848267.633,7011621203055.961,0.08203125,76923.07692307702,rectangular_hollow_section,True
289.54089474742983,243.53296913114124,15.253594239445551,13.57289436921182,4,15147.672828070064,36075922678782.98,27447468628227.336,0.0078125,76923.07692307688,rectangular_hollow_section,True
282.133684259787,207.9137862370736,9.06903225954403,15.824717887166766,4,8354.74084488023,18838515846650.734,11766991965622.234,-0.0078125,76923.07692307679,rectangular_hollow_section,True
136.60890139674189,232.5519988697294,11.794663147202279,10.956005896531805,4,8031.7665512930325,4749768243534.146,11137105581561.082,-0.04296875,76923.07692307701,rectangular_hollow_section,True
83.54840975170455,53.44918060265714,2.8359384485525942,9.154302986510174,4,700.9837474197716,128347042777.14374,64954801104.68332,0.00042724609375,76923.07692307698,rectangular_hollow_section,True
73.9718598335871,26.929373397102726,18.16962330375252,8.407004195768442,4,1567.2199957555904,156011409076.77386,21667345861.0325,3.0517578125e-05,76923.07692307694,rectangular_hollow_section,True
278.1078553978412,288.9759852121987,7.063881821080374,15.021657577132395,4,7649.708758517484,18717730604706.754,19842051324081.297,-0.1640625,76923.0769230771,rectangular_hollow_section,True
210.7504985130718,133.96385482815015,7.135507962614499,10.95847550368226,4,4610.289026104513,5542994016794.367,2740046883404.917,0.017578125,76923.07692307702,rectangular_hollow_section,True
200.656982421539,107.97907501725818,6.65568570667848,9.718687613882642,4,3846.1056749647178,3999580213270.6475,1514948470213.794,0.01416015625,76923.07692307682,rectangular_hollow_section,True
64.56132919165452,236.06542372089737,8.705710983793415,16.530341664267937,4,4719.1542845209215,638275187720.8707,5370805473610.5,-0.00927734375,76923.07692307701,rectangular_hollow_section,True
227.29724941758752,164.3216855958571,3.341878575021355,15.050540200561267,4,2483.38724408003,3718909453011.494,2283940616582.034,-0.0595703125,76923.07692307766,rectangular_hollow_section,True
77.49900198199933,137.65316105762483,16.65845558587899,10.769778901571396,4,5942.200796787198,887516340392.5996,2430864673987.376,0.00048828125,76923.07692307704,rectangular_hollow_section,True
33.5378687352547,75.58444713487387,14.934458519829693,16.701515880192307,4,2091.3950537968394,37790876549.606064,171714637160.61682,-3.0517578125e-05,76923.07692307685,rectangular_hollow_section,True
120.76265856230788,80.5291758082099,5.828945177199647,14.769388595321946,4,2072.5284158453455,775779318215.096,414687806650.8502,-0.0010986328125,76923.07692307691,rectangular_hollow_section,True
104.22426986715848,180.59940979162047,10.982799014174384,19.878843739705047,4,5457.806142927775,1782313592519.1118,4275015824450.199,-0.0048828125,76923.07692307654,rectangular_hollow_section,True
218.44105070531282,298.9563835857109,10.618862558347873,11.414625553461086,4,10407.643079642912,16143376520918.293,26316815581789.39,0.078125,76923.07692307638,rectangular_hollow_section,True
278.74041129426706,255.31848976347473,10.845105867092638,17.191736560642426,4,10858.109272585123,25072053495450.72,21894374337400.938,-0.0625,76923.07692307678,rectangular_hollow_section,True
201.9359171215472,102.53083117178322,19.31996311708624,13.279117431887856,4,10095.193835660386,9097751778512.418,2836222401202.8555,-0.03515625,76923.07692307698,rectangular_hollow_section,True
137.52324337402933,252.02624606811517,13.60330325635102,19.72842699250268,4,9506.426547724037,5596523282849.711,14746128931882.258,0.01953125,76923.07692307724,rectangular_hollow_section,True
64.08084652647342,100.36024980978543,17.205818854824127,14.881661462728683,4,4253.062773949323,375246389283.48584,841349654073.2742,0.001220703125,76923.07692307697,rectangular_hollow_section,True
245.6050615829886,194.8121637449891,11.640210541369168,8.354540973712892,4,9641.322097055605,16483505113858.324,11436330909377.047,0.0,76923.07692307676,rectangular_hollow_section,True
222.00229493741108,172.827365730045,7.742042166057007,15.799985359108382,4,5689.109806145255,7977843026704.348,5428414000263.733,0.001953125,76923.07692307691,rectangular_hollow_section,True
104.19981976085066,59.199882665197286,6.283505602486374,17.97413064619171,4,1709.1174620775323,420860962728.7527,175030469569.46442,-0.00048828125,76923.07692307695,rectangular_hollow_section,True
32.17172227254447,131.02974697374177,3.71713207624817,10.488130650965886,4,1093.860086110369,38472114188.94902,373705037945.6394,0.0010986328125,76923.07692307704,rectangular_hollow_section,True
269.53596311565093,66.90561995911773,6.739974540105555,11.779528231776368,4,4240.146197156703,6485444529255.273,671807651437.2461,0.009765625,76923.07692307692,rectangular_hollow_section,True
147.33638694990708,139.96417549294114,14.030738861580266,13.367651754306108,4,7095.937687409524,4118799056512.166,3788024254285.84,-0.0029296875,76923.07692307711,rectangular_hollow_section,True
268.28692273106174,214.11117626577774,17.232421286861126,8.960261662338045,4,15357.662877099805,30355285968640.39,21119617201632.227,-0.0625,76923.0769230769,rectangular_hollow_section,True
106.67879080882794,296.2591570668741,3.437790725264871,14.847192673959874,4,2632.894382375122,1148422821453.8848,5525101911950.672,0.00537109375,76923.07692307615,rectangular_hollow_section,True
